title,pubDate,guid,link,description
Covid: Record 4.9 million people have the virus in UK,"Fri, 01 Apr 2022 15:21:44 GMT",https://www.bbc.co.uk/news/health-60953501,https://www.bbc.co.uk/news/health-60953501?at_medium=RSS&at_campaign=KARANGA,The latest data from the ONS suggests some 4.9 million people in the UK are infected with the virus.
Infosys: Tech firm part-owned by Chancellor Rishi Sunak's wife closing Russia office,"Fri, 01 Apr 2022 16:19:19 GMT",https://www.bbc.co.uk/news/uk-politics-60952063,https://www.bbc.co.uk/news/uk-politics-60952063?at_medium=RSS&at_campaign=KARANGA,"Rishi Sunak has been under pressure over his wife's stake in Infosys, which operates in Russia."
Ghislaine Maxwell bid for retrial denied,"Fri, 01 Apr 2022 22:19:09 GMT",https://www.bbc.co.uk/news/world-us-canada-60962777,https://www.bbc.co.uk/news/world-us-canada-60962777?at_medium=RSS&at_campaign=KARANGA,"A US judge upholds Ghislaine Maxwell's sex trafficking conviction, denying her bid for a new trial."
Researchers in Hong Kong create 'soft robot' made of magnetic slime,"Fri, 01 Apr 2022 20:34:07 GMT",https://www.bbc.co.uk/news/science-environment-60961184,https://www.bbc.co.uk/news/science-environment-60961184?at_medium=RSS&at_campaign=KARANGA,The team hope the slime could one day be used to collect accidentally-swallowed objects.
Emily Bridges: Transgender cyclist still seeks clarity on 'alleged ineligibility',"Fri, 01 Apr 2022 18:19:52 GMT",https://www.bbc.co.uk/sport/cycling/60960213,https://www.bbc.co.uk/sport/cycling/60960213?at_medium=RSS&at_campaign=KARANGA,"Transgender cyclist Emily Bridges says she has been ""harassed and demonised"" after being told she cannot compete in the National Omnium Championships."
Fifa World Cup Qatar 2022: England could face Scotland or Wales in group stage,"Fri, 01 Apr 2022 19:16:10 GMT",https://www.bbc.co.uk/sport/football/60869303,https://www.bbc.co.uk/sport/football/60869303?at_medium=RSS&at_campaign=KARANGA,England could face Scotland or Wales at the Fifa World Cup Qatar 2022 after the draw for the tournament's finals was made on Friday.
Prince Andrew repays cash amid financial dispute,"Fri, 01 Apr 2022 19:36:46 GMT",https://www.bbc.co.uk/news/uk-60961791,https://www.bbc.co.uk/news/uk-60961791?at_medium=RSS&at_campaign=KARANGA,"The Duke of York returns £750,000 claimed to have been ""misappropriated"" from its Turkish owner."
Concerns over handling of fines for Covid breaches,"Fri, 01 Apr 2022 18:23:48 GMT",https://www.bbc.co.uk/news/uk-politics-60957670,https://www.bbc.co.uk/news/uk-politics-60957670?at_medium=RSS&at_campaign=KARANGA,"An ex-insider told the BBC it would be ""disgraceful"" if junior, but not senior, staff received fines."
Sri Lanka imposes state of emergency amid protests,"Fri, 01 Apr 2022 21:34:42 GMT",https://www.bbc.co.uk/news/world-asia-60962185,https://www.bbc.co.uk/news/world-asia-60962185?at_medium=RSS&at_campaign=KARANGA,"Protestors are angry because of food, fuel and power shortages across the nation."
Amazon workers win battle to form first US union,"Fri, 01 Apr 2022 18:38:07 GMT",https://www.bbc.co.uk/news/business-60944677,https://www.bbc.co.uk/news/business-60944677?at_medium=RSS&at_campaign=KARANGA,The Amazon Labor Union won a contest to establish the first unionised Amazon warehouse in the US.
"Ukraine war to halve global trade growth, warns WTO","Fri, 01 Apr 2022 21:06:13 GMT",https://www.bbc.co.uk/news/business-60949053,https://www.bbc.co.uk/news/business-60949053?at_medium=RSS&at_campaign=KARANGA,The World Trade Organisation says ongoing pandemic-related supply chain problems are also hurting growth.
Bruce Willis: Razzies cancel 'worst performance' award over health issues,"Fri, 01 Apr 2022 11:19:01 GMT",https://www.bbc.co.uk/news/entertainment-arts-60952358,https://www.bbc.co.uk/news/entertainment-arts-60952358?at_medium=RSS&at_campaign=KARANGA,"Razzie organisers said it was ""not appropriate"" after the announcement about actor's health issues."
Battle for Irpin: Russian forces pushed out of Kyiv suburb,"Fri, 01 Apr 2022 19:26:07 GMT",https://www.bbc.co.uk/news/world-europe-60959667,https://www.bbc.co.uk/news/world-europe-60959667?at_medium=RSS&at_campaign=KARANGA,"Orla Guerin returns to Irpin, where the Ukrainian military has forced a Russian retreat."
Why Russia is trying to encircle Ukraine's east,"Fri, 01 Apr 2022 13:15:54 GMT",https://www.bbc.co.uk/news/world-europe-60938544,https://www.bbc.co.uk/news/world-europe-60938544?at_medium=RSS&at_campaign=KARANGA,"Russia has shifted most of the focus of its war to eastern Ukraine, aiming to ""liberate"" the region."
Ukraine round-up: Possible war crimes and an attack on Russia,"Fri, 01 Apr 2022 20:51:31 GMT",https://www.bbc.co.uk/news/world-europe-60954349,https://www.bbc.co.uk/news/world-europe-60954349?at_medium=RSS&at_campaign=KARANGA,"Day 37 saw Russia accuse Ukraine of bombing an oil facility on its territory, and the BBC witnessed possible evidence of war crimes."
"Quiz of the week: Oscars fashion, superyacht and Dyson's new gizmo","Thu, 31 Mar 2022 14:40:47 GMT",https://www.bbc.co.uk/news/world-60941021,https://www.bbc.co.uk/news/world-60941021?at_medium=RSS&at_campaign=KARANGA,How closely have you been paying attention to what's been going on during the past seven days?
Derby driver crashes new Ferrari straight after buying it,"Fri, 01 Apr 2022 15:20:14 GMT",https://www.bbc.co.uk/news/uk-england-derbyshire-60958879,https://www.bbc.co.uk/news/uk-england-derbyshire-60958879?at_medium=RSS&at_campaign=KARANGA,Police say the car's new owner crashed after driving it for less than two miles.
In pictures: Behind the shop facade,"Thu, 31 Mar 2022 23:40:14 GMT",https://www.bbc.co.uk/news/in-pictures-60905538,https://www.bbc.co.uk/news/in-pictures-60905538?at_medium=RSS&at_campaign=KARANGA,"Photographer Jim Grover looks back at the life of Maurice Dorfman, who ran a fashion shop in Clapham."
Queen's life at Balmoral celebrated in exhibition,"Fri, 01 Apr 2022 05:16:25 GMT",https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60932565,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-60932565?at_medium=RSS&at_campaign=KARANGA,The Platinum Jubilee event includes an imposing sculpture highlighting salmon conservation on the River Dee.
We hid in the cellar as the Falklands were invaded,"Fri, 01 Apr 2022 21:45:42 GMT",https://www.bbc.co.uk/news/uk-scotland-60848223,https://www.bbc.co.uk/news/uk-scotland-60848223?at_medium=RSS&at_campaign=KARANGA,Margaret Davidson was bringing up a young family in the Falklands when war broke out 40 years ago.
World Cup 2022: How has Qatar treated stadium workers?,"Fri, 01 Apr 2022 14:23:22 GMT",https://www.bbc.co.uk/news/world-60867042,https://www.bbc.co.uk/news/world-60867042?at_medium=RSS&at_campaign=KARANGA,Qatar has used thousands of foreign workers to build its World Cup facilities. Many may have died.
Fifa World Cup Qatar 2022: What are the draw highlights?,"Fri, 01 Apr 2022 20:58:12 GMT",https://www.bbc.co.uk/sport/football/60962193,https://www.bbc.co.uk/sport/football/60962193?at_medium=RSS&at_campaign=KARANGA,The World Cup draw for Qatar 2022 has been done - so what are the highlights?
Immensa: Why were Covid test errors at Wolverhampton lab not stopped sooner?,"Fri, 01 Apr 2022 05:13:10 GMT",https://www.bbc.co.uk/news/uk-england-birmingham-60940877,https://www.bbc.co.uk/news/uk-england-birmingham-60940877?at_medium=RSS&at_campaign=KARANGA,"Immensa Labs, in Wolverhampton, is estimated to have sent out 43,000 false negative test results."
UK farmers call for weedkiller ban over Parkinson’s fears,"Fri, 01 Apr 2022 00:06:38 GMT",https://www.bbc.co.uk/news/science-environment-60836892,https://www.bbc.co.uk/news/science-environment-60836892?at_medium=RSS&at_campaign=KARANGA,Some farmers say studies suggest Paraquat could be a factor in the onset of Parkinson's Disease.
Chip shortage: Has Europe's plan arrived too late?,"Fri, 01 Apr 2022 00:30:00 GMT",https://www.bbc.co.uk/news/business-60554228,https://www.bbc.co.uk/news/business-60554228?at_medium=RSS&at_campaign=KARANGA,The European Union is investing billions of euros in developing a world-beating chip industry.
China: Peeking into the private lives of livestreamers,"Fri, 01 Apr 2022 00:21:38 GMT",https://www.bbc.co.uk/news/world-asia-china-60473524,https://www.bbc.co.uk/news/world-asia-china-60473524?at_medium=RSS&at_campaign=KARANGA,A photo series profiles people who have shot to fame in one of China's fastest growing industries.
Cricket World Cup: England-Australia final to be shown free to air on Sunday,"Fri, 01 Apr 2022 12:54:59 GMT",https://www.bbc.co.uk/sport/cricket/60953084,https://www.bbc.co.uk/sport/cricket/60953084?at_medium=RSS&at_campaign=KARANGA,England's Women's World Cup final against Australia on Sunday will be made available on free to air by Sky Sports with commentary on BBC Radio 5 live.
"Declan Rice: West Ham and England midfielder worth more than £150m, says boss David Moyes","Fri, 01 Apr 2022 21:31:19 GMT",https://www.bbc.co.uk/sport/football/60962430,https://www.bbc.co.uk/sport/football/60962430?at_medium=RSS&at_campaign=KARANGA,"West Ham manager David Moyes says England midfielder Declan Rice will not be sold for less than £150m - and is worth ""north"" of that figure."
United Rugby Championship: Sharks 51-3 Dragons,"Fri, 01 Apr 2022 20:11:05 GMT",https://www.bbc.co.uk/sport/rugby-union/60902776,https://www.bbc.co.uk/sport/rugby-union/60902776?at_medium=RSS&at_campaign=KARANGA,Ross Moriarty suffers a serious looking injury as Dragons fell to a second successive defeat in South Africa on a difficult night against Sharks.
Liverpool boss Jurgen Klopp says planning for FA Cup semi-final 'ridiculous',"Fri, 01 Apr 2022 21:30:26 GMT",https://www.bbc.co.uk/sport/football/60961868,https://www.bbc.co.uk/sport/football/60961868?at_medium=RSS&at_campaign=KARANGA,"The Football Association's planning for the FA Cup semi-finals is ""one of the most ridiculous stories I ever heard"", says Liverpool manager Jurgen Klopp."
Fifa World Cup Qatar 2022: Day-by-day guide to fixtures,"Fri, 01 Apr 2022 21:21:38 GMT",https://www.bbc.co.uk/sport/football/60959746,https://www.bbc.co.uk/sport/football/60959746?at_medium=RSS&at_campaign=KARANGA,BBC Sport provides a day-by-day guide to who is playing when in the 2022 World Cup in Qatar.
Gareth Southgate assesses England's World Cup group,"Fri, 01 Apr 2022 18:37:44 GMT",https://www.bbc.co.uk/sport/av/football/60962093,https://www.bbc.co.uk/sport/av/football/60962093?at_medium=RSS&at_campaign=KARANGA,"England manager Gareth Southgate says he is intrigued by the fixtures in Group B of the Fifa World Cup which sees his side face the USA, Iran and one of Wales, Scotland or Ukraine."
World Cup 2022: Relive 10 defining goals from 2018 tournament,"Fri, 01 Apr 2022 05:19:58 GMT",https://www.bbc.co.uk/sport/av/football/60932622,https://www.bbc.co.uk/sport/av/football/60932622?at_medium=RSS&at_campaign=KARANGA,"Before the 2022 World Cup draw, BBC Sport relives 10 defining goals from the 2018 tournament - featuring stunning strikes from Lionel Messi, Kylian Mbappe and Cristiano Ronaldo."
How we pay the bills: Skipping meals and fewer car journeys,"Thu, 31 Mar 2022 23:50:40 GMT",https://www.bbc.co.uk/news/uk-60932732,https://www.bbc.co.uk/news/uk-60932732?at_medium=RSS&at_campaign=KARANGA,Three households facing a rise in energy costs tell the BBC how they will make it work.
What is the UK's inflation rate and why is the cost of living going up?,"Thu, 31 Mar 2022 15:20:30 GMT",https://www.bbc.co.uk/news/business-12196322,https://www.bbc.co.uk/news/business-12196322?at_medium=RSS&at_campaign=KARANGA,UK inflation is rising at its fastest rate for 30 years and some predict it could go even higher.
Who allowed the energy price cap to rise so much? And other questions,"Fri, 01 Apr 2022 16:30:21 GMT",https://www.bbc.co.uk/news/business-60954102,https://www.bbc.co.uk/news/business-60954102?at_medium=RSS&at_campaign=KARANGA,"As a new price cap takes effect, causing energy bills to soar, we answer your questions."
Five reasons why prices and bills are going up,"Thu, 31 Mar 2022 23:07:16 GMT",https://www.bbc.co.uk/news/business-60928727,https://www.bbc.co.uk/news/business-60928727?at_medium=RSS&at_campaign=KARANGA,The soaring cost of living is affecting millions of people in the UK. These five charts explain why.
Martin Lewis: ‘We need political intervention on cost of living’,"Fri, 01 Apr 2022 12:56:45 GMT",https://www.bbc.co.uk/news/business-60957235,https://www.bbc.co.uk/news/business-60957235?at_medium=RSS&at_campaign=KARANGA,Personal finance expert Martin Lewis calls for government intervention to tackle the cost of living.
What is the minimum wage and how much is it?,"Wed, 30 Mar 2022 08:55:56 GMT",https://www.bbc.co.uk/news/uk-politics-48445674,https://www.bbc.co.uk/news/uk-politics-48445674?at_medium=RSS&at_campaign=KARANGA,About two million workers will benefit from the increase in minimum wage rates on 1 April.
Energy price cap rise: 'I've taken a second job',"Thu, 31 Mar 2022 23:10:32 GMT",https://www.bbc.co.uk/news/business-60947310,https://www.bbc.co.uk/news/business-60947310?at_medium=RSS&at_campaign=KARANGA,"Daniel Cooke, a construction site manager from Somerset, has taken a second job to pay rising energy bills."
Money saving tips: How to cut spending as energy bills rise,"Fri, 01 Apr 2022 10:11:15 GMT",https://www.bbc.co.uk/news/business-60914889,https://www.bbc.co.uk/news/business-60914889?at_medium=RSS&at_campaign=KARANGA,Four experts share practical ways to protect your finances and soften the blow of rising bills.
War in Ukraine: Street in Bucha found strewn with dead bodies,"Sat, 02 Apr 2022 18:30:00 GMT",https://www.bbc.co.uk/news/world-europe-60967463,https://www.bbc.co.uk/news/world-europe-60967463?at_medium=RSS&at_campaign=KARANGA,"A reporter entering Bucha, near Kyiv, counts at least 20 bodies of men, one with his hands tied."
Dover queues due to shortage of cross-Channel ferries,"Sat, 02 Apr 2022 19:28:05 GMT",https://www.bbc.co.uk/news/uk-england-kent-60965245,https://www.bbc.co.uk/news/uk-england-kent-60965245?at_medium=RSS&at_campaign=KARANGA,A section of the M20 is turned into a lorry park as motorists face tailbacks around Dover.
Manchester Airport: More delays blamed on lack of staff,"Sat, 02 Apr 2022 17:44:23 GMT",https://www.bbc.co.uk/news/uk-60968488,https://www.bbc.co.uk/news/uk-60968488?at_medium=RSS&at_campaign=KARANGA,A lack of staff and surging demand are blamed for long baggage queues for arrivals.
Tory MP David Warburton suspended during investigation into claims,"Sat, 02 Apr 2022 21:38:22 GMT",https://www.bbc.co.uk/news/uk-60967143,https://www.bbc.co.uk/news/uk-60967143?at_medium=RSS&at_campaign=KARANGA,Party sources say three allegations of sexual harassment against David Warburton are being investigated.
War in Ukraine: Johnson congratulates Volodymyr Zelensky over Kyiv push back,"Sat, 02 Apr 2022 21:15:42 GMT",https://www.bbc.co.uk/news/uk-60970114,https://www.bbc.co.uk/news/uk-60970114?at_medium=RSS&at_campaign=KARANGA,UK PM praises Ukraine's armed forces and updates Ukraine's president over military donor conference.
Essex Police make 83 arrests as oil terminals blocked,"Sat, 02 Apr 2022 14:49:02 GMT",https://www.bbc.co.uk/news/uk-england-essex-60967159,https://www.bbc.co.uk/news/uk-england-essex-60967159?at_medium=RSS&at_campaign=KARANGA,Climate change protesters prevent road access and reveal an underground network of tunnels.
Princess Beatrice 'wedding gift' claim in court case,"Sat, 02 Apr 2022 17:54:51 GMT",https://www.bbc.co.uk/news/uk-60967996,https://www.bbc.co.uk/news/uk-60967996?at_medium=RSS&at_campaign=KARANGA,A millionaire says money paid to Prince Andrew was falsely described as a gift for his daughter Beatrice.
